Noun	Abs V	co-oc-a	Con V	co-oc-c	CORELEX_TYPE
photography	incorporate	32	cook	88	acp
photography	gain	32	spread	85	acp
photography	remain	31	paint	84	acp
photography	depict	29	google	83	acp
photography	imagine	28	turn	77	acp
photography	enhance	28	hop	77	acp
photography	try	28	stand	71	acp
photography	provoke	28	combine	67	acp
photography	investigate	27	fly	66	acp
photography	discover	27	slide	62	acp
photography	understand	26	step	59	acp
photography	seem	25	launch	58	acp
photography	enjoy	25	sign	58	acp
photography	engage	24	write	57	acp
photography	enable	23	visit	56	acp
photography	recognize	23	read	55	acp
photography	distinguish	23	break	55	acp
photography	believe	22	publish	52	acp
photography	consider	22	watch	52	acp
photography	conduct	22	follow	51	acp
photography	determine	21	call	50	acp
photography	undertake	20	aim	47	acp
photography	contribute	20	slit	47	acp
photography	facilitate	19	hold	46	acp
photography	specialize	19	split	46	acp
photography	cope	19	build	40	acp
photography	woo	19	serve	40	acp
photography	prevent	19	talk	40	acp
photography	reduce	18	carry	38	acp
photography	convey	17	drive	37	acp
photography	occur	17	snap	37	acp
photography	require	16	hit	37	acp
photography	define	16	spare	36	acp
photography	detect	16	spin	35	acp
photography	prepare	16	tilt	35	acp
photography	earn	16	fight	35	acp
photography	collaborate	15	sell	34	acp
photography	welcome	15	touch	34	acp
photography	consist	15	walk	33	acp
photography	ensure	14	kiss	33	acp
photography	accommodate	14	escape	32	acp
photography	vary	14	permit	32	acp
photography	maintain	14	spike	32	acp
photography	wish	13	pose	31	acp
photography	rely	13	beat	31	acp
photography	manage	13	fell	30	acp
photography	differ	12	pick	30	acp
photography	conclude	12	draw	29	acp
photography	prove	12	burn	29	acp
photography	affect	12	illustrate	28	acp
photography	explain	12	collect	28	acp
photography	restrict	12	expand	28	acp
photography	generate	12	reach	27	acp
photography	lose	12	volunteer	27	acp
photography	reprise	12	edit	26	acp
photography	indicate	12	measure	26	acp
photography	inspire	11	pay	25	acp
photography	doubt	11	blow	25	acp
photography	utilize	11	raise	25	acp
photography	resemble	11	brush	25	acp
photography	happen	10	bloom	24	acp
photography	bolster	10	switch	24	acp
photography	decide	10	twitter	24	acp
photography	prohibit	10	notice	23	acp
photography	realize	10	repair	23	acp
photography	commemorate	10	push	23	acp
photography	encompass	10	lay	22	acp
photography	accomplish	10	strike	22	acp
photography	interpret	10	hide	21	acp
reaction	occur	742	see	1519	acp
reaction	get	379	step	1429	acp
reaction	love	345	work	939	acp
reaction	might	278	produce	821	acp
reaction	generate	257	show	763	acp
reaction	prevent	241	release	694	acp
reaction	coordinate	227	reverse	642	acp
reaction	need	223	set	559	acp
reaction	determine	206	cross	517	acp
reaction	provoke	204	lead	437	acp
reaction	affect	183	figure	399	acp
reaction	require	179	saw	299	acp
reaction	reduce	159	play	286	acp
reaction	continue	154	live	273	acp
reaction	cope	151	turn	248	acp
reaction	describe	147	run	226	acp
reaction	sustain	144	rise	224	acp
reaction	focus	144	move	219	acp
reaction	keep	133	measure	215	acp
reaction	achieve	132	open	189	acp
reaction	exist	132	drive	184	acp
reaction	know	130	fell	175	acp
reaction	develop	128	fall	155	acp
reaction	explain	113	hit	155	acp
reaction	synthesize	113	stop	154	acp
reaction	consider	112	mix	152	acp
reaction	demand	111	capture	149	acp
reaction	elicit	102	sound	149	acp
reaction	detect	102	strike	137	acp
reaction	let	99	cover	133	acp
reaction	induce	99	read	132	acp
reaction	improve	98	call	132	acp
reaction	maintain	97	sign	131	acp
reaction	remain	95	follow	126	acp
reaction	represent	95	split	125	acp
reaction	believe	94	cut	121	acp
reaction	understand	94	fight	117	acp
reaction	want	91	serve	108	acp
reaction	prepare	91	carry	108	acp
reaction	depend	90	escape	106	acp
reaction	conjugate	90	thrust	104	acp
reaction	happen	89	cast	103	acp
reaction	promote	89	vote	102	acp
reaction	feel	85	break	101	acp
reaction	vary	79	launch	97	acp
reaction	tend	77	accelerate	94	acp
reaction	care	77	twitter	93	acp
reaction	facilitate	72	spread	90	acp
reaction	overcome	71	reach	82	acp
reaction	indicate	69	build	81	acp
reaction	gain	68	talk	81	acp
reaction	try	65	visit	76	acp
reaction	suggest	63	dance	76	acp
reaction	conduct	63	click	75	acp
reaction	predict	62	collapse	74	acp
reaction	offer	62	spin	70	acp
reaction	afford	61	write	70	acp
reaction	express	60	precipitate	69	acp
reaction	ensure	58	bind	68	acp
reaction	enhance	55	bite	68	acp
reaction	stay	53	waste	66	acp
reaction	differ	52	stand	66	acp
reaction	prompt	51	drop	65	acp
reaction	hope	50	combine	63	acp
reaction	establish	50	hydrate	61	acp
reaction	evoke	48	kill	60	acp
reaction	expect	47	flush	57	acp
reaction	enable	45	watch	57	acp
reaction	seem	44	hold	56	acp
reaction	rely	44	shut	54	acp
reaction	inhibit	43	travel	53	acp
reaction	hate	42	jump	53	acp
reaction	contribute	42	ignite	52	acp
reaction	suffer	42	burn	50	acp
reaction	minimize	41	pay	49	acp
reaction	prove	39	lactate	48	acp
reaction	distinguish	39	draw	47	acp
reaction	suppress	39	roll	46	acp
reaction	lose	39	push	45	acp
reaction	confirm	35	aim	43	acp
reaction	assess	35	smoke	43	acp
reaction	trust	34	notice	42	acp
reaction	engage	34	touch	41	acp
reaction	defend	33	beat	41	acp
reaction	assume	31	kiss	41	acp
reaction	define	31	pull	39	acp
reaction	consist	30	fold	38	acp
reaction	doubt	29	walk	37	acp
reaction	utilize	29	illustrate	36	acp
reaction	recall	29	hurt	36	acp
reaction	investigate	29	melt	36	acp
reaction	behave	28	raise	35	acp
reaction	recognize	28	shoot	34	acp
reaction	discover	28	check	34	acp
reaction	wish	27	switch	33	acp
reaction	blame	27	smell	32	acp
reaction	incorporate	27	drag	32	acp
reaction	belong	25	treat	31	acp
reaction	decide	25	explode	31	acp
reaction	relate	25	sell	29	acp
search	love	1128	google	6027	acp
search	continue	767	work	2475	acp
search	conduct	736	see	1895	acp
search	get	547	set	1534	acp
search	need	541	show	1275	acp
search	might	457	live	889	acp
search	discover	403	travel	861	acp
search	focus	360	open	826	acp
search	hope	287	stop	746	acp
search	improve	277	lead	639	acp
search	let	267	move	614	acp
search	decide	240	play	538	acp
search	know	228	run	496	acp
search	determine	222	cast	457	acp
search	offer	217	visit	441	acp
search	believe	201	call	429	acp
search	learn	192	release	402	acp
search	trust	191	cross	383	acp
search	require	190	step	376	acp
search	care	190	escape	364	acp
search	try	189	sound	332	acp
search	keep	176	cover	323	acp
search	develop	168	fall	311	acp
search	prevent	168	follow	304	acp
search	enable	166	turn	298	acp
search	stay	164	launch	280	acp
search	reduce	161	volunteer	280	acp
search	investigate	154	arrive	277	acp
search	detect	149	dance	271	acp
search	want	145	capture	254	acp
search	exist	141	click	249	acp
search	establish	134	saw	235	acp
search	understand	128	read	232	acp
search	solve	127	hunt	231	acp
search	remain	124	carry	226	acp
search	represent	114	build	206	acp
search	maintain	112	hit	202	acp
search	generate	110	fly	201	acp
search	wander	109	drive	200	acp
search	undertake	103	kill	199	acp
search	express	102	retrieve	198	acp
search	gain	101	pay	198	acp
search	facilitate	98	check	195	acp
search	consider	98	reach	192	acp
search	manage	98	break	185	acp
search	ensure	97	watch	184	acp
search	describe	89	produce	183	acp
search	demand	88	serve	182	acp
search	analyze	86	reverse	179	acp
search	indicate	86	sign	179	acp
search	shall	84	split	177	acp
search	coordinate	84	fight	173	acp
search	engage	83	twitter	165	acp
search	promote	78	resume	163	acp
search	achieve	78	seize	160	acp
search	implement	77	mix	157	acp
search	wonder	75	escort	146	acp
search	prove	75	figure	143	acp
search	affect	75	sail	140	acp
search	settle	75	rise	134	acp
search	tend	72	hold	131	acp
search	feel	72	fell	121	acp
