Noun	Abs V	co-oc-a	Con V	co-oc-c	CORELEX_TYPE
trail	offer	122	sign	548	lap
trail	establish	120	lead	538	lap
trail	keep	114	stop	516	lap
trail	develop	108	set	511	lap
trail	remain	105	travel	430	lap
trail	stay	93	fall	423	lap
trail	exist	93	pick	401	lap
trail	improve	89	reach	394	lap
trail	need	86	cut	370	lap
trail	promote	85	play	300	lap
trail	discover	70	split	288	lap
trail	enjoy	64	turn	285	lap
trail	might	64	show	276	lap
trail	require	63	mix	262	lap
trail	prevent	60	build	258	lap
trail	try	59	climb	252	lap
trail	let	56	stretch	248	lap
trail	accommodate	54	pack	232	lap
trail	learn	53	live	216	lap
trail	commemorate	49	bend	208	lap
trail	care	48	elk	178	lap
trail	describe	46	cover	167	lap
trail	want	45	hit	162	lap
trail	focus	45	volunteer	156	lap
trail	wonder	43	sound	149	lap
trail	vary	43	release	144	lap
trail	hate	42	cast	143	lap
trail	lose	42	saw	142	lap
trail	believe	41	call	139	lap
trail	welcome	39	google	134	lap
trail	reduce	37	move	133	lap
trail	ensure	36	serve	131	lap
trail	consist	35	hunt	129	lap
trail	investigate	35	visit	128	lap
trail	indicate	31	launch	126	lap
trail	facilitate	30	break	124	lap
trail	occur	30	cook	124	lap
trail	utilize	27	fell	119	lap
trail	consider	26	spruce	115	lap
trail	settle	26	carry	111	lap
trail	represent	25	paint	110	lap
trail	feel	24	slide	102	lap
trail	incorporate	23	rake	101	lap
trail	demand	23	beat	97	lap
trail	wish	22	dance	94	lap
trail	enhance	22	stand	93	lap
trail	adopt	22	kill	90	lap
trail	manage	21	permit	88	lap
trail	promise	21	brush	88	lap
trail	coordinate	21	throw	83	lap
trail	prepare	20	lock	80	lap
trail	decide	19	fight	79	lap
trail	explain	19	step	79	lap
trail	tend	19	escape	76	lap
trail	diverge	19	lay	75	lap
trail	coincide	19	lift	70	lap
trail	educate	18	produce	69	lap
trail	determine	18	rise	68	lap
trail	shall	18	repair	67	lap
trail	comprise	17	drop	65	lap
trail	conduct	17	chuck	64	lap
trail	seem	16	snowshoe	64	lap
trail	doubt	16	trim	63	lap
trail	expect	16	bloom	63	lap
trail	enable	16	spread	61	lap
trail	define	16	pay	58	lap
trail	detect	15	figure	58	lap
trail	encompass	15	hop	58	lap
trail	dare	15	intersect	57	lap
trail	retain	15	wash	56	lap
trail	reprise	15	watch	56	lap
trail	defend	14	forge	54	lap
trail	exceed	13	expand	51	lap
trail	confuse	13	draw	50	lap
trail	engage	13	vote	49	lap
trail	contribute	13	fly	49	lap
trail	originate	13	arrive	48	lap
trail	terminate	13	capture	47	lap
trail	earn	13	wheelbase	47	lap
trail	realize	12	swing	47	lap
trail	haunt	12	skate	47	lap
trail	recognize	12	tie	47	lap
trail	achieve	12	check	46	lap
trail	amend	12	lick	43	lap
trail	succeed	12	raise	41	lap
trail	minimize	12	burn	41	lap
trail	rely	11	read	40	lap
trail	reissue	11	roll	40	lap
trail	cheat	11	hide	39	lap
trail	generate	11	switch	39	lap
trail	abound	11	hold	38	lap
